"ROW_ID","ROW_VERSION","participant_id","dt_response","week","app_al","app_ct","app_ef","app_md","app_mo","app_pm","app_rx","app_sl","app_wm"
"9207","7","YELLOW-00012","2014-08-28 16:04:00+00:00","5","0","0","1","0","0","0","1","1","0"
"9208","7","YELLOW-00012","2014-09-25 19:30:00+00:00","9","0","0","0","0","0","0","0","1","0"
"9209","7","YELLOW-00012","2014-10-23 23:13:00+00:00","13","0","0","1","0","0","0","0","1","0"
"9210","7","YELLOW-00013","2014-08-06 02:33:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9211","7","YELLOW-00013","2014-10-01 18:51:00+00:00","9","0","1","0","0","0","0","0","0","0"
"9212","7","YELLOW-00013","2014-10-29 19:42:00+00:00","13","0","1","1","0","0","0","0","0","1"
"9213","7","YELLOW-00014","2014-08-06 05:40:00+00:00","1","0","0","0","0","0","0","0","0","1"
"9214","7","YELLOW-00015","2014-08-08 03:11:00+00:00","1","0","0","0","1","0","0","0","0","0"
"9215","7","YELLOW-00016","2014-08-06 22:12:00+00:00","0","0","0","0","1","0","0","0","0","0"
"9216","7","YELLOW-00017","2014-08-16 19:30:00+00:00","2","0","0","0","0","0","0","1","0","0"
"9217","7","YELLOW-00017","2014-09-15 03:19:00+00:00","6","0","0","0","0","1","0","1","1","0"
"9218","7","YELLOW-00017","2014-10-13 07:21:00+00:00","10","0","0","0","0","1","0","1","1","0"
"9219","7","YELLOW-00017","2014-11-10 05:02:00+00:00","14","0","0","0","0","0","0","0","1","0"
"9220","7","YELLOW-00018","2014-08-08 16:20:00+00:00","1","0","0","1","1","1","0","1","1","0"
"9221","7","YELLOW-00018","2014-09-05 16:02:00+00:00","5","0","0","1","0","0","0","1","0","0"
"9222","7","YELLOW-00018","2014-10-04 03:41:00+00:00","9","0","0","1","0","0","0","1","0","1"
"9223","7","YELLOW-00018","2014-10-31 19:20:00+00:00","13","0","0","1","0","0","0","1","0","0"
"9224","7","YELLOW-00019","2014-08-10 00:20:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9225","7","YELLOW-00019","2014-09-07 16:12:00+00:00","5","0","0","1","0","0","0","0","0","0"
"9226","7","YELLOW-00019","2014-10-06 16:52:00+00:00","9","0","0","0","0","0","0","0","0","0"
"9227","7","YELLOW-00019","2014-11-02 17:35:00+00:00","13","0","0","1","0","0","0","0","0","0"
"9228","7","YELLOW-00020","2014-08-09 14:17:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9229","7","YELLOW-00020","2014-09-06 20:07:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9230","7","YELLOW-00020","2014-11-02 09:15:00+00:00","13","0","0","0","0","0","0","0","0","0"
"9231","7","YELLOW-00023","2014-08-10 20:47:00+00:00","0","0","0","0","0","0","0","0","0","0"
"9232","7","YELLOW-00023","2014-09-07 15:58:00+00:00","4","0","0","0","0","0","0","0","0","0"
"9233","7","YELLOW-00023","2014-10-05 20:39:00+00:00","8","0","0","0","0","0","0","0","0","0"
"9234","7","YELLOW-00024","2014-08-12 08:38:00+00:00","1","0","0","0","1","0","0","0","0","0"
"9235","7","YELLOW-00026","2014-08-12 13:33:00+00:00","1","0","0","0","0","1","0","0","0","0"
"9236","7","YELLOW-00026","2014-09-09 16:27:00+00:00","5","0","0","1","0","0","0","1","1","0"
"9237","7","YELLOW-00026","2014-10-07 15:03:00+00:00","9","0","0","0","0","1","0","0","0","1"
"9238","7","YELLOW-00026","2014-11-04 17:03:00+00:00","13","0","0","1","1","0","0","0","0","0"
"9239","7","YELLOW-00027","2014-08-12 04:50:00+00:00","1","0","1","1","1","0","0","0","0","0"
"9240","7","YELLOW-00027","2014-09-09 15:09:00+00:00","5","0","0","0","1","0","0","1","0","1"
"9241","7","YELLOW-00027","2014-10-07 15:23:00+00:00","9","0","1","1","1","1","0","0","0","0"
"9242","7","YELLOW-00027","2014-11-04 15:04:00+00:00","13","0","1","0","1","1","0","0","0","0"
"9243","7","YELLOW-00028","2014-08-13 01:18:00+00:00","1","0","1","1","0","0","0","1","1","0"
"9244","7","YELLOW-00028","2014-09-09 16:05:00+00:00","4","1","1","1","0","1","0","1","1","0"
"9245","7","YELLOW-00028","2014-10-07 16:48:00+00:00","8","0","0","0","0","0","0","1","1","0"
"9246","7","YELLOW-00028","2014-11-05 17:06:00+00:00","13","0","0","1","0","0","0","0","1","0"
"9247","7","YELLOW-00030","2014-08-16 02:20:00+00:00","1","0","0","1","1","0","0","0","0","0"
"9248","7","YELLOW-00030","2014-09-13 20:36:00+00:00","5","0","0","0","1","0","0","0","0","0"
"9249","7","YELLOW-00033","2014-08-15 23:00:00+00:00","0","1","1","1","1","1","0","1","1","1"
"9250","7","YELLOW-00033","2014-09-12 16:37:00+00:00","4","0","0","0","0","1","0","0","0","0"
"9251","7","YELLOW-00033","2014-10-10 16:04:00+00:00","8","0","0","0","1","0","0","0","0","0"
"9252","7","YELLOW-00033","2014-11-07 17:04:00+00:00","12","0","0","0","1","0","0","1","0","0"
"9253","7","YELLOW-00035","2014-08-18 00:15:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9254","7","YELLOW-00035","2014-09-14 19:00:00+00:00","5","0","0","0","1","0","0","1","0","0"
"9255","7","YELLOW-00037","2014-08-19 18:57:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9256","7","YELLOW-00037","2014-09-16 15:34:00+00:00","5","0","0","0","0","1","0","0","0","0"
"9257","7","YELLOW-00038","2014-08-28 23:37:00+00:00","2","0","1","1","0","0","0","0","0","0"
"9258","7","YELLOW-00040","2014-08-20 03:22:00+00:00","1","0","0","0","0","0","0","0","0","1"
"9259","7","YELLOW-00040","2014-09-17 16:02:00+00:00","5","0","0","1","0","0","0","1","0","1"
"9260","7","YELLOW-00040","2014-10-15 16:07:00+00:00","9","0","0","1","0","0","0","0","0","1"
"9261","7","YELLOW-00040","2014-11-12 17:03:00+00:00","13","0","0","1","0","1","0","1","1","1"
"9262","7","YELLOW-00043","2014-08-22 17:16:00+00:00","1","0","0","1","0","0","0","1","1","0"
"9263","7","YELLOW-00043","2014-09-20 00:06:00+00:00","5","0","0","0","0","0","0","0","1","0"
"9264","7","YELLOW-00043","2014-10-17 19:05:00+00:00","9","0","1","1","0","0","0","1","1","0"
"9265","7","YELLOW-00043","2014-11-14 20:05:00+00:00","13","0","0","0","0","1","0","1","1","0"
"9266","7","YELLOW-00044","2014-08-22 18:19:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9267","7","YELLOW-00044","2014-09-19 19:14:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9268","7","YELLOW-00045","2014-08-23 05:11:00+00:00","1","0","0","1","0","0","0","0","0","1"
"9269","7","YELLOW-00045","2014-09-21 01:48:00+00:00","5","0","0","1","0","0","0","0","0","0"
"9270","7","YELLOW-00046","2014-08-25 07:42:00+00:00","1","0","0","1","0","0","0","0","0","1"
"9271","7","YELLOW-00046","2014-09-23 21:22:00+00:00","5","0","0","1","0","0","0","1","1","1"
"9272","7","YELLOW-00046","2014-10-20 18:07:00+00:00","9","0","0","1","0","1","0","0","0","1"
"9273","7","YELLOW-00047","2014-08-29 20:26:00+00:00","1","0","0","1","0","0","0","0","1","1"
"9274","7","YELLOW-00047","2014-09-26 16:32:00+00:00","5","0","0","1","0","1","0","1","1","1"
"9275","7","YELLOW-00047","2014-12-20 13:52:00+00:00","17","0","0","1","0","0","0","0","1","1"
"9276","7","YELLOW-00047","2014-11-21 17:12:00+00:00","13","0","0","1","0","0","0","0","0","1"
"9277","7","YELLOW-00049","2014-09-02 21:35:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9278","7","YELLOW-00049","2014-10-01 06:29:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9279","7","YELLOW-00052","2014-09-05 04:03:00+00:00","1","1","0","0","0","0","0","1","0","0"
"9280","7","YELLOW-00052","2014-10-03 16:07:00+00:00","5","1","0","0","1","0","0","0","0","0"
"9281","7","YELLOW-00052","2014-10-31 16:47:00+00:00","9","0","0","0","0","0","0","0","0","0"
"9282","7","YELLOW-00053","2014-09-10 20:44:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9283","7","YELLOW-00053","2014-11-05 15:02:00+00:00","9","0","0","0","0","0","0","1","0","0"
"9284","7","YELLOW-00053","2014-12-05 15:08:00+00:00","14","0","0","0","0","0","0","1","0","0"
"9285","7","YELLOW-00054","2014-09-05 14:00:00+00:00","1","0","0","0","0","0","0","0","0","1"
"9286","7","YELLOW-00054","2014-10-03 16:46:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9287","7","YELLOW-00055","2014-09-09 15:31:00+00:00","1","0","1","1","0","1","0","1","0","0"
"9288","7","YELLOW-00055","2014-10-06 19:09:00+00:00","5","0","1","1","0","0","0","1","0","0"
"9289","7","YELLOW-00055","2014-11-02 15:53:00+00:00","9","0","1","1","0","1","0","1","1","0"
"9290","7","YELLOW-00055","2014-11-30 15:27:00+00:00","13","0","1","1","0","1","0","1","0","0"
"9291","7","YELLOW-00056","2014-09-09 01:00:00+00:00","1","0","1","1","1","1","1","1","1","1"
"9292","7","YELLOW-00056","2014-10-07 18:18:00+00:00","5","0","1","1","1","1","1","1","1","1"
"9293","7","YELLOW-00056","2014-11-04 15:14:00+00:00","9","0","1","1","1","1","0","1","1","1"
"9294","7","YELLOW-00058","2014-09-13 17:23:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9295","7","YELLOW-00058","2014-10-11 20:59:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9296","7","YELLOW-00059","2014-09-13 17:36:00+00:00","1","0","0","1","1","0","0","0","0","0"
"9297","7","YELLOW-00060","2014-09-14 11:58:00+00:00","1","0","0","0","1","1","0","1","1","0"
"9298","7","YELLOW-00060","2014-10-12 13:00:00+00:00","5","0","1","1","1","1","1","1","1","1"
"9299","7","YELLOW-00062","2014-09-19 17:50:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9300","7","YELLOW-00062","2014-10-17 14:00:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9301","7","YELLOW-00062","2014-11-15 13:38:00+00:00","9","0","0","0","0","0","0","0","0","0"
"9302","7","YELLOW-00062","2014-12-13 13:25:00+00:00","13","0","1","0","0","0","0","0","0","0"
"9303","7","YELLOW-00063","2014-09-16 06:43:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9304","7","YELLOW-00063","2014-10-14 23:52:00+00:00","5","0","0","0","0","0","0","1","0","0"
"9305","7","YELLOW-00063","2014-11-11 15:04:00+00:00","9","0","0","0","0","1","0","0","0","0"
"9306","7","YELLOW-00063","2014-12-09 14:29:00+00:00","13","0","0","1","0","1","0","0","0","0"
"9307","7","YELLOW-00064","2014-09-21 18:54:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9308","7","YELLOW-00064","2014-10-19 14:33:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9309","7","YELLOW-00064","2014-11-16 18:28:00+00:00","9","0","1","1","0","1","1","1","1","0"
"9310","7","YELLOW-00064","2014-12-14 19:11:00+00:00","13","0","1","1","1","1","1","1","1","0"
"9311","7","YELLOW-00065","2014-09-17 15:17:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9312","7","YELLOW-00066","2014-09-18 20:04:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9313","7","YELLOW-00066","2014-10-16 13:03:00+00:00","5","0","0","1","1","0","0","0","0","0"
"9314","7","YELLOW-00067","2014-09-19 14:29:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9315","7","YELLOW-00068","2014-09-18 17:42:00+00:00","1","0","0","1","1","0","0","0","0","1"
"9316","7","YELLOW-00068","2014-10-17 05:27:00+00:00","5","0","0","1","1","0","0","0","0","1"
"9317","7","YELLOW-00071","2014-09-22 19:06:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9318","7","YELLOW-00071","2014-10-20 13:04:00+00:00","5","0","1","0","0","0","0","0","0","0"
"9319","7","YELLOW-00071","2014-11-17 14:09:00+00:00","9","0","0","0","1","1","0","0","0","0"
"9320","7","YELLOW-00071","2014-12-15 22:13:00+00:00","13","0","0","0","0","1","0","0","0","0"
"9321","7","YELLOW-00072","2014-09-23 20:55:00+00:00","1","0","0","0","1","0","0","1","0","0"
"9322","7","YELLOW-00072","2014-10-21 14:38:00+00:00","5","0","1","0","1","1","0","0","0","0"
"9323","7","YELLOW-00072","2014-11-18 15:03:00+00:00","9","0","0","0","1","0","0","0","0","0"
"9324","7","YELLOW-00073","2014-09-23 23:31:00+00:00","0","0","1","1","0","0","0","1","0","1"
"9325","7","YELLOW-00073","2014-10-21 16:21:00+00:00","4","0","1","1","0","0","0","1","1","1"
"9326","7","YELLOW-00073","2014-11-19 00:46:00+00:00","9","0","0","0","0","1","0","0","0","0"
"9327","7","YELLOW-00075","2014-09-25 21:15:00+00:00","1","0","0","1","0","0","0","1","0","0"
"9328","7","YELLOW-00075","2014-10-23 22:05:00+00:00","5","0","0","1","0","0","0","1","0","0"
"9329","7","YELLOW-00076","2014-09-27 21:02:00+00:00","1","0","0","0","0","0","0","1","0","1"
"9330","7","YELLOW-00076","2014-10-25 15:45:00+00:00","5","0","0","0","0","0","0","1","1","0"
"9331","7","YELLOW-00076","2014-11-22 21:04:00+00:00","9","0","0","0","0","1","0","1","0","1"
"9332","7","YELLOW-00076","2014-12-22 23:58:00+00:00","13","0","0","1","0","1","0","1","0","0"
"9333","7","YELLOW-00078","2014-09-26 13:04:00+00:00","1","0","0","1","0","1","0","0","0","1"
"9334","7","YELLOW-00078","2014-10-24 21:08:00+00:00","5","0","0","1","0","0","0","1","0","1"
"9335","7","YELLOW-00078","2014-11-21 15:09:00+00:00","9","0","1","0","0","0","0","0","0","0"
"9336","7","YELLOW-00080","2014-09-26 13:00:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9337","7","YELLOW-00080","2014-10-24 13:34:00+00:00","5","0","1","0","0","0","0","0","0","1"
"9338","7","YELLOW-00080","2014-11-22 15:10:00+00:00","9","0","1","1","1","1","0","1","0","1"
"9339","7","YELLOW-00080","2014-12-19 14:08:00+00:00","13","0","1","1","0","1","0","1","0","1"
"9340","7","YELLOW-00081","2014-10-19 00:47:00+00:00","4","0","0","0","0","0","0","0","0","0"
"9341","7","YELLOW-00081","2014-12-06 18:44:00+00:00","11","0","0","0","0","0","0","0","0","0"
"9342","7","YELLOW-00081","2015-01-03 15:48:00+00:00","15","0","0","1","0","0","0","0","0","0"
"9343","7","YELLOW-00082","2014-09-26 03:58:00+00:00","1","0","1","0","1","1","0","0","0","0"
"9344","7","YELLOW-00082","2014-10-24 16:59:00+00:00","5","1","0","0","0","0","0","1","1","0"
"9345","7","YELLOW-00082","2014-11-21 17:47:00+00:00","9","1","1","0","0","0","0","0","0","0"
"9346","7","YELLOW-00082","2014-12-20 15:34:00+00:00","13","0","1","0","0","1","0","0","1","0"
"9347","7","YELLOW-00084","2014-09-26 04:05:00+00:00","1","0","0","1","0","0","0","0","0","1"
"9348","7","YELLOW-00085","2014-09-27 03:36:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9349","7","YELLOW-00085","2014-10-24 18:22:00+00:00","5","0","0","1","0","0","0","0","0","0"
"9350","7","YELLOW-00085","2014-11-21 20:26:00+00:00","9","0","0","1","0","0","0","1","0","0"
"9351","7","YELLOW-00085","2014-12-20 05:45:00+00:00","13","0","0","0","0","1","0","1","0","0"
"9352","7","YELLOW-00087","2014-09-28 02:56:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9353","7","YELLOW-00087","2014-10-26 13:10:00+00:00","5","0","0","0","0","0","0","0","1","0"
"9354","7","YELLOW-00087","2014-12-21 23:25:00+00:00","13","0","0","0","0","1","0","0","1","0"
"9355","7","YELLOW-00088","2014-09-27 19:31:00+00:00","1","0","1","1","0","0","0","1","0","1"
"9356","7","YELLOW-00088","2014-10-25 13:09:00+00:00","5","0","1","1","0","0","0","0","0","1"
"9357","7","YELLOW-00088","2014-11-22 14:10:00+00:00","9","0","0","1","0","0","0","0","0","0"
"9358","7","YELLOW-00088","2014-12-20 14:34:00+00:00","13","0","1","1","0","0","0","1","0","1"
"9359","7","YELLOW-00089","2014-09-30 02:03:00+00:00","1","0","0","1","0","0","0","1","0","0"
"9360","7","YELLOW-00089","2014-10-27 13:01:00+00:00","5","0","0","1","0","0","0","1","0","0"
"9361","7","YELLOW-00089","2014-11-24 14:12:00+00:00","9","0","0","1","0","0","0","1","0","0"
"9362","7","YELLOW-00090","2014-09-27 19:09:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9363","7","YELLOW-00090","2014-10-25 15:12:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9364","7","YELLOW-00094","2014-09-29 17:27:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9365","7","YELLOW-00094","2014-10-27 13:02:00+00:00","5","0","0","1","0","0","0","0","0","0"
"9366","7","YELLOW-00094","2014-11-24 16:23:00+00:00","9","0","0","1","1","0","0","0","0","0"
"9367","7","YELLOW-00094","2014-12-22 15:59:00+00:00","13","0","0","1","1","0","0","0","0","0"
"9368","7","YELLOW-00095","2014-10-01 01:58:00+00:00","1","0","0","1","1","1","0","0","1","1"
"9369","7","YELLOW-00096","2014-09-29 22:11:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9370","7","YELLOW-00096","2014-10-27 18:59:00+00:00","5","0","0","1","0","0","0","0","0","0"
"9371","7","YELLOW-00096","2014-11-24 16:13:00+00:00","9","0","0","1","0","0","0","0","0","0"
"9372","7","YELLOW-00096","2014-12-22 17:07:00+00:00","13","0","0","1","0","0","0","0","0","0"
"9373","7","YELLOW-00097","2014-09-29 19:49:00+00:00","1","0","1","0","1","0","0","0","0","0"
"9374","7","YELLOW-00097","2014-10-27 13:13:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9375","7","YELLOW-00097","2014-11-24 14:20:00+00:00","9","0","0","0","0","1","1","0","0","0"
"9376","7","YELLOW-00097","2014-12-22 14:11:00+00:00","13","0","0","1","0","1","0","1","0","1"
"9377","7","YELLOW-00099","2014-09-29 22:14:00+00:00","1","0","0","1","0","1","0","1","1","1"
"9378","7","YELLOW-00099","2014-10-27 13:24:00+00:00","5","0","0","1","1","1","0","1","1","1"
"9379","7","YELLOW-00101","2014-09-29 17:37:00+00:00","1","0","0","1","1","0","0","0","0","0"
"9380","7","YELLOW-00101","2014-10-27 13:04:00+00:00","5","0","0","1","0","0","0","0","0","1"
"9381","7","YELLOW-00101","2014-11-25 06:02:00+00:00","9","0","0","1","0","0","0","0","0","1"
"9382","7","YELLOW-00101","2014-12-22 14:00:00+00:00","13","0","0","0","0","0","0","0","0","1"
"9383","7","YELLOW-00104","2014-09-29 18:35:00+00:00","1","0","0","1","0","1","1","1","0","1"
"9384","7","YELLOW-00104","2014-10-27 13:08:00+00:00","5","0","1","1","0","0","0","1","0","0"
"9385","7","YELLOW-00104","2014-11-24 14:14:00+00:00","9","0","1","0","0","1","0","1","0","0"
"9386","7","YELLOW-00104","2014-12-22 15:08:00+00:00","13","0","0","0","0","1","0","0","0","1"
"9387","7","YELLOW-00105","2014-10-28 14:28:00+00:00","5","0","0","1","0","1","0","0","0","0"
"9388","7","YELLOW-00105","2014-12-23 19:18:00+00:00","13","0","0","1","0","1","0","0","0","0"
"9389","7","YELLOW-00108","2014-09-30 05:54:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9390","7","YELLOW-00108","2014-10-29 04:19:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9391","7","YELLOW-00108","2014-11-27 18:21:00+00:00","9","0","0","0","0","0","0","0","0","0"
"9392","7","YELLOW-00108","2014-12-23 17:44:00+00:00","13","0","0","0","0","0","0","0","0","0"
"9393","7","YELLOW-00111","2014-09-29 18:11:00+00:00","0","0","0","1","0","0","0","0","0","0"
"9394","7","YELLOW-00112","2014-09-29 21:03:00+00:00","0","0","0","1","0","0","0","0","0","0"
"9395","7","YELLOW-00112","2014-10-27 14:13:00+00:00","4","0","1","0","0","1","1","1","0","0"
"9396","7","YELLOW-00112","2014-11-24 15:03:00+00:00","8","0","1","0","0","0","0","0","0","0"
"9397","7","YELLOW-00112","2014-12-24 14:18:00+00:00","13","0","1","0","0","0","0","0","0","0"
"9398","7","YELLOW-00113","2014-09-30 16:00:00+00:00","1","0","0","1","0","0","0","0","0","1"
"9399","7","YELLOW-00118","2014-10-02 00:58:00+00:00","1","0","0","1","1","0","0","0","0","0"
"9400","7","YELLOW-00118","2014-10-30 16:21:00+00:00","5","0","0","1","0","0","0","0","0","0"
"9401","7","YELLOW-00118","2014-11-27 15:12:00+00:00","9","0","1","1","0","0","0","0","0","0"
"9402","7","YELLOW-00118","2014-12-25 16:15:00+00:00","13","0","0","0","0","1","0","1","0","0"
"9403","7","YELLOW-00119","2014-10-01 02:19:00+00:00","1","0","0","0","0","0","0","1","0","0"
"9404","7","YELLOW-00119","2014-10-29 16:08:00+00:00","5","0","0","0","0","0","0","1","0","0"
"9405","7","YELLOW-00119","2014-11-26 18:25:00+00:00","9","0","0","0","0","1","0","1","0","0"
"9406","7","YELLOW-00119","2014-12-24 18:44:00+00:00","13","0","0","0","0","1","0","1","0","0"
"9407","7","YELLOW-00123","2014-11-14 20:25:00+00:00","1","0","0","1","0","0","0","0","0","1"
"9408","7","YELLOW-00124","2014-11-14 23:15:00+00:00","1","0","1","0","0","0","0","0","0","0"
"9409","7","YELLOW-00124","2014-12-12 16:35:00+00:00","5","0","1","0","0","1","0","0","0","0"
"9410","7","YELLOW-00124","2015-01-10 16:27:00+00:00","9","0","0","0","0","0","0","0","0","0"
"9411","7","YELLOW-00124","2015-02-06 17:24:00+00:00","13","0","1","0","0","1","0","0","0","0"
"9412","7","YELLOW-00126","2014-11-24 04:02:00+00:00","2","0","0","0","1","0","0","0","0","0"
"9413","7","YELLOW-00126","2014-12-23 16:39:00+00:00","6","0","0","0","0","0","0","0","0","0"
"9414","7","YELLOW-00127","2014-11-17 03:29:00+00:00","1","0","0","1","0","0","0","1","0","0"
"9415","7","YELLOW-00127","2014-12-16 00:46:00+00:00","5","0","0","1","0","0","0","1","1","1"
"9416","7","YELLOW-00128","2014-11-14 21:34:00+00:00","1","0","0","1","0","0","0","0","0","1"
"9417","7","YELLOW-00128","2014-12-13 02:33:00+00:00","5","0","0","1","0","0","0","1","0","0"
"9418","7","YELLOW-00128","2015-01-10 22:48:00+00:00","9","0","0","1","0","1","0","1","0","0"
"9419","7","YELLOW-00128","2015-02-07 03:38:00+00:00","13","0","0","1","0","0","0","0","0","0"
"9420","7","YELLOW-00129","2014-11-14 23:37:00+00:00","1","0","0","0","0","1","0","1","0","0"
"9421","7","YELLOW-00130","2014-11-15 06:48:00+00:00","1","0","0","1","0","1","0","0","0","1"
"9422","7","YELLOW-00130","2014-12-13 21:08:00+00:00","5","0","0","1","1","1","0","1","1","1"
"9423","7","YELLOW-00130","2015-01-10 20:07:00+00:00","9","0","0","1","0","1","0","1","1","1"
"9424","7","YELLOW-00130","2015-02-07 22:43:00+00:00","13","0","1","1","1","1","0","1","1","1"
"9425","7","YELLOW-00133","2014-11-15 00:18:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9426","7","YELLOW-00133","2014-12-13 14:10:00+00:00","5","0","0","0","0","0","0","0","0","0"
"9427","7","YELLOW-00133","2015-01-10 14:35:00+00:00","9","0","0","1","0","0","0","0","0","1"
"9428","7","YELLOW-00133","2015-02-07 14:52:00+00:00","13","0","0","0","0","0","0","0","0","0"
"9429","7","YELLOW-00134","2014-11-14 23:43:00+00:00","0","0","0","1","0","0","0","0","0","1"
"9430","7","YELLOW-00134","2014-12-12 18:03:00+00:00","4","0","0","0","0","0","0","1","0","0"
"9431","7","YELLOW-00135","2014-11-15 00:00:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9432","7","YELLOW-00135","2014-12-12 17:12:00+00:00","4","0","0","0","0","0","0","0","0","0"
"9433","7","YELLOW-00137","2014-12-12 14:23:00+00:00","4","0","0","0","0","0","0","0","0","0"
"9434","7","YELLOW-00137","2015-01-09 15:56:00+00:00","8","0","0","0","0","0","0","0","0","0"
"9435","7","YELLOW-00137","2015-02-06 17:18:00+00:00","12","0","0","1","0","0","0","0","0","0"
"9436","7","YELLOW-00138","2014-11-16 02:19:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9437","7","YELLOW-00138","2014-12-14 14:02:00+00:00","5","0","0","0","0","0","0","0","1","0"
"9438","7","YELLOW-00139","2014-11-16 20:03:00+00:00","1","0","1","0","0","0","0","0","0","0"
"9439","7","YELLOW-00139","2014-12-14 18:55:00+00:00","5","0","1","0","0","0","0","1","0","0"
"9440","7","YELLOW-00139","2015-01-11 20:00:00+00:00","9","0","0","0","1","0","0","1","0","0"
"9441","7","YELLOW-00139","2015-02-08 20:24:00+00:00","13","0","0","0","0","1","0","0","0","0"
"9442","7","YELLOW-00140","2014-11-18 02:47:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9443","7","YELLOW-00140","2014-12-16 21:14:00+00:00","5","0","1","1","0","0","0","0","0","1"
"9444","7","YELLOW-00140","2015-01-13 18:45:00+00:00","9","0","1","1","0","0","0","0","0","0"
"9445","7","YELLOW-00140","2015-02-10 19:52:00+00:00","13","0","1","0","0","0","0","0","0","0"
"9446","7","YELLOW-00141","2014-11-24 03:18:00+00:00","2","0","0","0","0","0","0","1","0","0"
"9447","7","YELLOW-00142","2014-11-17 17:59:00+00:00","1","0","0","1","0","0","0","0","0","1"
"9448","7","YELLOW-00142","2014-12-16 13:27:00+00:00","5","0","0","0","0","1","0","1","0","0"
"9449","7","YELLOW-00142","2015-01-12 19:34:00+00:00","9","0","0","1","1","0","0","0","0","0"
"9450","7","YELLOW-00142","2015-02-10 20:44:00+00:00","13","0","0","1","1","0","0","0","0","1"
"9451","7","YELLOW-00143","2014-11-16 03:47:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9452","7","YELLOW-00143","2014-12-14 16:07:00+00:00","5","0","0","0","1","0","0","0","0","0"
"9453","7","YELLOW-00143","2015-01-11 15:05:00+00:00","9","0","0","0","1","0","0","0","0","0"
"9454","7","YELLOW-00143","2015-02-08 15:21:00+00:00","13","0","0","1","0","0","0","0","0","0"
"9455","7","YELLOW-00145","2014-11-16 14:57:00+00:00","1","0","0","1","0","0","0","0","0","1"
"9456","7","YELLOW-00145","2014-12-14 15:08:00+00:00","5","0","0","1","0","0","0","0","0","1"
"9457","7","YELLOW-00145","2015-01-11 14:01:00+00:00","9","0","0","1","0","0","0","1","0","1"
"9458","7","YELLOW-00146","2014-11-17 23:29:00+00:00","1","0","0","1","1","0","0","1","1","0"
"9459","7","YELLOW-00147","2014-11-17 17:26:00+00:00","1","0","0","1","0","0","0","0","0","0"
"9460","7","YELLOW-00148","2014-11-17 17:28:00+00:00","1","0","0","0","0","0","0","0","0","0"
"9461","7","YELLOW-00148","2014-12-15 18:58:00+00:00","5","0","0","0","1","0","0","0","0","0"
"9462","7","YELLOW-00148","2015-01-12 15:20:00+00:00","9","0","0","0","0","0","0","0","0","0"
"9463","7","YELLOW-00148","2015-02-11 14:31:00+00:00","13","0","0","0","0","0","0","1","1","0"
"9464","7","YELLOW-00153","2014-11-19 02:44:00+00:00","1","0","0","0","0","0","0","0","1","0"
"9465","7","YELLOW-00153","2014-12-17 14:58:00+00:00","5","0","0","0","0","1","0","0","0","0"
"9466","7","YELLOW-00153","2015-01-15 13:06:00+00:00","9","0","0","0","0","1","0","0","0","0"
"9467","7","YELLOW-00153","2015-02-11 19:28:00+00:00","13","0","0","0","0","1","0","1","1","0"
"9468","7","YELLOW-00154","2014-11-19 02:47:00+00:00","1","0","0","1","1","0","0","0","0","0"
